userName,score,tanggal,appVersion,ulasan,sentimen
Pengguna Google,5,04/29/2026 8:43,4.16.1,ok,negatif
Pengguna Google,5,04/29/2026 8:38,4.16.1,terbaik,positif
Pengguna Google,5,04/29/2026 8:30,4.16.1,sangat ramah petugas pelayanan keliling nya yg berlokasi di mtq pekanbaru riau,positif
Pengguna Google,5,04/29/2026 8:24,4.16.1,mantap aplikasi,positif
Pengguna Google,1,04/29/2026 8:24,4.16.1,banyak kendala pada aplikasinya akun jkn selalu log out sendiri mencoba login kembali suda tdk bisa krna email dan nomor hp akun lama suda tidak dipakai suda mencoba di pengaduan whatsapp tapi tidak ada solusi apa apa yang di kasih sampai sekarang masi belum bisa login,negatif
Pengguna Google,5,04/29/2026 8:18,4.16.1,good,negatif
Pengguna Google,5,04/29/2026 8:11,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/29/2026 8:03,4.16.1,sulit sekali mau login kode otp tidak masuk dikondisi terdesak log out sendiri susah loginnya mohon segera ditindak lanjuti aplikasinya,negatif
Pengguna Google,1,04/29/2026 8:03,4.16.1,aku akan ganti rating kalau udah bisa otp pakai whatsapp soalnya otp pake sms itu susah wooy perlu pulsa dan sekarang jarang yang pake pulsa harus beli dulu kalau bisa kedepannya bikin opsi pakai sms atau bisa pakai whatsapp,negatif
Pengguna Google,5,04/29/2026 8:01,4.16.1,nice mantep,negatif
Pengguna Google,1,04/29/2026 7:54,4.16.1,aplikasi tolol daftar awal pakek no gagal ngirim otp harus ada pulsa pakek no yg ada pulsa masuk otp langung pendaftaran berhasil sekarang mau rubah data malah yg terdaftar no hp yg lagi,negatif
Pengguna Google,5,04/29/2026 7:53,4.16.1,bagus,positif
Pengguna Google,5,04/29/2026 7:46,4.16.1,good,negatif
Pengguna Google,5,04/29/2026 7:38,4.16.1,proses ny cepat,positif
Pengguna Google,1,04/29/2026 7:28,4.16.1,jelek selalu out sendiri pdhal gk fi pake udh log in pake pulsa kurang efktif,negatif
Pengguna Google,2,04/29/2026 7:24,4.16.1,aplikasi bobrok udah isi pulsa buat kirim otp sms tapi selalu gagal udah coba kali kirim otp sms tapi gagal tidak muncul otp gini amat mau berobat di bikin ribet anehhh,negatif
Pengguna Google,1,04/29/2026 7:14,4.16.0,payah,negatif
Pengguna Google,1,04/29/2026 7:08,4.16.1,verivikasi nya susah,negatif
Pengguna Google,1,04/29/2026 7:00,4.16.1,aplikasi kerek,negatif
Pengguna Google,1,04/29/2026 6:57,4.16.1,aplikasi jelek cuma nunggu verifikasi auto debit sampe berhari hari ga ada sms ataupun whatsapp,negatif
Pengguna Google,5,04/29/2026 6:56,4.16.1,mempermudah,negatif
Pengguna Google,1,04/29/2026 6:48,4.16.1,yang katanya aplikasi nya membantu dan lebih mudah mudah apanya aku udah pakai nomor malah ga ada kode verifikasi sms ga masuk pakai email sama juga,negatif
Pengguna Google,1,04/29/2026 6:46,4.16.1,aplikasinya gimana ini tolong diperbaiki dong nggak bisa login padahal nik sudah benar password sudah benar tp selalu dibilang katanya keliru gliran mau ganti password juga ga bisa karena kode otp gk masuk lwt sms pakai email juga tdk bisa solusinya dong aplikasi hrusnya mempermudah ini malah bikin makin ribet sumpahh,positif
Pengguna Google,1,04/29/2026 6:22,4.16.1,daftar tapi kode sms otp gaa di kirim udah coba ganti nomor yg lain padahal pulsa jg masih ada gaa sistem bpjs nyaa gaa aplikasinya parahhh nii,negatif
Pengguna Google,5,04/29/2026 6:20,4.16.1,good apps,negatif
Pengguna Google,4,04/29/2026 6:10,4.16.1,mantap,positif
Pengguna Google,5,04/29/2026 6:05,4.16.1,terimakasih bpjs kesehatan,negatif
Pengguna Google,5,04/29/2026 6:03,4.16.1,ok,negatif
Pengguna Google,4,04/29/2026 5:54,4.16.1,mau isi tanggal kunjungan yang muncul cuma sampai tanggal saja padahal tanggal kunjungan ke rs tgl kok bisa begitu,negatif
Pengguna Google,5,04/29/2026 5:50,4.16.0,memudahkan,negatif
Pengguna Google,2,04/29/2026 5:47,4.16.1,bobrok kode otp gapernah masuk,negatif
Pengguna Google,5,04/29/2026 5:46,4.16.1,alhamdulillah mudah mengoperasikannya,negatif
Pengguna Google,5,04/29/2026 5:46,4.16.1,mantap,positif
Pengguna Google,5,04/29/2026 5:42,4.16.1,apk ny good,negatif
Pengguna Google,5,04/29/2026 5:05,4.16.1,apk jkn yg sangat sangat membatu terbaik,positif
Pengguna Google,5,04/29/2026 4:59,4.16.1,saat ini apl sy sedang error,negatif
Pengguna Google,5,04/29/2026 4:56,4.16.1,oke,positif
Pengguna Google,5,04/29/2026 4:53,4.16.1,bagus,positif
Pengguna Google,1,04/29/2026 4:53,4.16.1,jkn mobile saya mengalami root terus sudah update dan dimatikan ulang hp nya tetap saja tidak bisa login,negatif
Pengguna Google,5,04/29/2026 4:49,4.16.1,terimakasih untuk semuanya layanan jkn memuaskan dan sangat membantu bagi kami,positif
Pengguna Google,5,04/29/2026 4:47,4.16.1,kenapa ngga bisa kirim otp,negatif
Pengguna Google,5,04/29/2026 4:40,4.16.1,pelayanan bagus,positif
Pengguna Google,5,04/29/2026 4:35,4.16.1,jadi lebih mudah pindah faskes,negatif
Pengguna Google,5,04/29/2026 4:34,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/29/2026 4:28,4.16.1,aplikasi kocak udah daftar udah sesuai semua tinggal nunggu kode verifikasi lewat sms aja ga dikirim ditungguin lama juga sampe sehari nunggu tetep ga dapet sms kocakk bgt njrrr blokir aja dah aplikasi ini hpus dari play store gaguna,negatif
Pengguna Google,5,04/29/2026 4:24,4.16.1,terbaik pokoknya,positif
Pengguna Google,5,04/29/2026 4:21,4.16.1,pelayanannya cepat,positif
Pengguna Google,5,04/29/2026 4:17,4.16.1,jam pelayanan di aplikasi tidak sesuai di lapangan wkwk,negatif
Pengguna Google,4,04/29/2026 4:12,4.16.1,udah baikudah an lebih baik lagi,positif
Pengguna Google,5,04/29/2026 4:07,4.16.1,terimakasih banyak bpjs bpk ibu yg bertugas baik yg di belakang tak lihat terimakasih untuk semua nya,positif
Pengguna Google,1,04/29/2026 4:06,4.16.1,buat otp nya susah sekali berapa kali coba tetap engga menerima sms kode otp nya kouta lancar wifi apalagi pulsa cukup tp tetep ga dapet kode otp nya buat daftar cukup kecewa si harusnya mempermudah malah jadi susah,negatif
Pengguna Google,5,04/29/2026 4:06,4.16.1,sms nya gk ada,negatif
Pengguna Google,5,04/29/2026 3:58,4.16.1,sukses terus lancar,positif
Pengguna Google,5,04/29/2026 3:50,4.16.1,bagus sekali dan sangat bermanfaat,positif
Pengguna Google,1,04/29/2026 3:38,4.16.1,minta kode otp lewat sms gak masuk mana waktu tunggu nya dtk lama bnget gajelas giliran email langsung masuk ternyata memang banyak yg kaya gitu juga sengaja apa gimana supaya gak bisa bikin bpjs,negatif
Pengguna Google,5,04/29/2026 3:24,4.16.1,mantab sangat membantu,negatif
Pengguna Google,5,04/29/2026 3:17,4.16.1,mantap,positif
Pengguna Google,1,04/29/2026 3:16,4.16.1,ya begitulah kalo aplikasi pemerintah pasti lelet lah sering gangguan lah,negatif
Pengguna Google,5,04/29/2026 3:13,4.16.1,sangat baik dan mempermudah saat mengadministrasikan saat berobat,positif
Pengguna Google,5,04/29/2026 3:12,4.16.1,terus ditingkatkan dan diperbaiki layanan semua bidang,positif
Pengguna Google,1,04/29/2026 3:06,4.16.1,sandi nggak pernah diubah kok bisa salah sms juga lelet banget,negatif
Pengguna Google,5,04/29/2026 3:06,4.16.1,ok,negatif
Pengguna Google,1,04/29/2026 3:00,4.16.1,sewaktu saya mau coba registrasi dan mengisi nomor telepon kode verifikasi otp nya ga muncul muncul,negatif
Pengguna Google,1,04/29/2026 2:58,4.16.1,gk sopan genit lagi,negatif
Pengguna Google,5,04/29/2026 2:46,4.14.0,ok,negatif
Pengguna Google,5,04/29/2026 2:32,4.16.1,sangat bermamfaat,negatif
Pengguna Google,1,04/29/2026 2:25,4.16.1,otp lu kagak masuk masuk egeee,negatif
Pengguna Google,1,04/29/2026 2:17,4.16.1,ribet banget anjir,negatif
Pengguna Google,1,04/29/2026 2:14,4.16.1,nda bisa di buka,negatif
Pengguna Google,1,04/29/2026 2:12,4.16.1,sering logout ga jelas udh dimasukin tiba keluar trus ga bisa login selama menit padahal posisi lagi urgent,negatif
Pengguna Google,5,04/29/2026 2:10,4.16.1,baguss bgt sangat membantu,positif
Pengguna Google,5,04/29/2026 2:08,4.16.1,bagus sekali pelayanannya cuma sering suruh buat password yg sering lupa,positif
Pengguna Google,5,04/29/2026 2:06,4.16.1,memudah kan dalam meng updet data tanpa harus mengantri mantap,positif
Pengguna Google,1,04/29/2026 2:03,4.16.0,fitur untuk rubah faskes bagian kameranya ga berfungsi,negatif
Pengguna Google,1,04/29/2026 2:01,4.16.1,aplikasi sampah perbaiki lah aplikasinya min,negatif
Pengguna Google,5,04/29/2026 1:59,4.16.1,bagus,positif
Pengguna Google,5,04/29/2026 1:57,4.16.1,sangat baik,positif
Pengguna Google,5,04/29/2026 1:41,4.16.1,alhamdulillah mudah bgt,negatif
Pengguna Google,1,04/29/2026 1:35,4.16.1,tidak bisa login,negatif
Pengguna Google,5,04/29/2026 1:21,4.16.1,ngoweeerrrr,negatif
Pengguna Google,1,04/29/2026 1:12,4.16.1,udah jengkel sama apk ini udah beberapa kali daftar selalu gagal ketika nungguin otp lewat no hp beberapa kali pake no hp lain juga gak bisa bisa,negatif
Pengguna Google,1,04/29/2026 1:09,4.16.1,tolong lah kode verifikasi tidak bisa dikirim karena permintaan anda belum bisa di proses terus terus dan terus udh di coba di lain hari masih sama saja,negatif
Pengguna Google,5,04/29/2026 0:53,4.16.1,sangat berguna dan membantu pelayanan kesehatan keluarga,negatif
Pengguna Google,5,04/29/2026 0:46,4.16.1,sangat puas,positif
Pengguna Google,1,04/29/2026 0:44,4.16.1,diperbaiki lagi ya untuk sistemnya sudah login tapi keluar keluar terus ada masalah apaya tolong ditingkatkan lagi sistemnya yang sangat buruk dan tidak menguntungkan penggunanya ya,negatif
Pengguna Google,5,04/29/2026 0:39,4.16.1,semakin mudah,negatif
Pengguna Google,3,04/29/2026 0:29,4.16.1,kenapa tidak muncul nomor antrian stlh didaftar,negatif
Pengguna Google,5,04/29/2026 0:29,4.16.1,gercep pelayanan,negatif
Pengguna Google,5,04/29/2026 0:28,4.16.1,aplikasi komplit mudah di mengerti sangat mudah dan praktis gampang di pahami,negatif
Pengguna Google,1,04/29/2026 0:26,4.16.1,nomor handphone tidak boleh kosong tapi udah diketik malah nomor sudah pernah digunakan peserta lain terus gimana nomernya cuma satu ini masa harus beli nomer lagi cuma buat daftar doang,negatif
Pengguna Google,4,04/29/2026 0:22,4.16.1,setelah di update masuk lagi susah disuruh login dlu dah beberapa kali diisi data data dah benar tapi dibilang salah terus harus gimana ini,negatif
Pengguna Google,5,04/29/2026 0:14,4.16.1,aplikasi ini mempermudah kita untuk melakukan pendaftaran kesehatan di fakes manapun sangat membantu untuk para peserta bpjs melakukan pendaftaran dan hal lainnya,negatif
Pengguna Google,5,04/29/2026 0:14,4.16.1,mantap,positif
Pengguna Google,5,04/29/2026 0:13,4.16.1,sangat mudah dan sangat membantu,negatif
Pengguna Google,5,04/28/2026 23:59,4.16.1,ok,negatif
Pengguna Google,5,04/28/2026 23:55,4.16.1,alhamdulillah sangat membantu,negatif
Pengguna Google,5,04/28/2026 23:32,4.16.1,aplikasi rusak kode otp nggk keluar padahal nomor benar dan masih aktif hapus aja aplikasinya,negatif
Pengguna Google,1,04/28/2026 23:29,4.16.1,ini gimana siii mau log in tapi ga bisa muluu herann,negatif
Pengguna Google,2,04/28/2026 23:23,4.16.1,dah masukan nomer ga di kirim kirim kodenya gimana sih,positif
Pengguna Google,5,04/28/2026 23:08,4.16.1,ini knpa si aplikasi nya kalau mau ke pendaftaran ke rs selalu keluar padahal udh login berkali kali tolong dong di perbaiki lagi,positif
Pengguna Google,5,04/28/2026 23:06,4.16.1,keren,positif
Pengguna Google,5,04/28/2026 23:03,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 22:56,4.16.1,memudahkan untuk berobt,negatif
Pengguna Google,5,04/28/2026 22:50,4.16.1,aplikasi jkn lebih membantu dan mempermudah,negatif
Pengguna Google,4,04/28/2026 22:45,4.16.1,sudah cukup bagus dalam pelayanannya,positif
Pengguna Google,1,04/28/2026 22:33,4.16.1,aplikasi aneh mau daftar ko ga bs katanya ada otp via sms ditunggu in ga dapet tuh,negatif
Pengguna Google,2,04/28/2026 22:32,4.16.1,aplikasi suka keluar sendiri dari semalem login gabisa bisa keterangan nik salah padahal nik nya sudah benar mau berobat daftar online jadi susah,positif
Pengguna Google,5,04/28/2026 22:30,4.16.1,aplikasi sangat membantu,negatif
Pengguna Google,1,04/28/2026 22:00,4.16.1,perbaiki tuh aplikasi tidak bisa ngirim otp,positif
Pengguna Google,1,04/28/2026 21:58,4.16.1,masuk aja harus pakai no ktp,negatif
Pengguna Google,5,04/28/2026 21:23,4.16.1,semua jadi lebih gampang,negatif
Pengguna Google,1,04/28/2026 20:29,4.16.1,kok gak bisa login susah banget mau login ke jkn tulisan nya permintaan anda belum dapat diproses silahkan mencoba beberapa saat lagi pas udah masukin no kk pasword and no captcha sampe berkali tetep gak bisa,negatif
Pengguna Google,5,04/28/2026 18:24,4.16.1,cepat dan praktis,positif
Pengguna Google,5,04/28/2026 17:16,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 17:10,4.16.1,trimakasih banyak atas pelayanannya yg sangat membantu kami,negatif
Pengguna Google,5,04/28/2026 17:06,4.16.1,mau daftar antrian buat peserta kedua gak bisa bisa gk bisa d gsnti namanya malah repot,positif
Pengguna Google,5,04/28/2026 17:06,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 17:01,4.16.1,bagus mempermudah,positif
Pengguna Google,1,04/28/2026 17:00,4.16.1,gak bisa login bos gak jelas,negatif
Pengguna Google,5,04/28/2026 16:31,4.16.1,sangat memuaskan,positif
Pengguna Google,5,04/28/2026 15:13,4.16.1,good,negatif
Pengguna Google,5,04/28/2026 14:29,4.16.1,oke,positif
Pengguna Google,5,04/28/2026 14:25,4.14.0,mantap,positif
Pengguna Google,1,04/28/2026 14:24,4.16.1,aplikasi selalu meminta nik untuk masuk padahal kita tak selalu pegang ktp saat urgent sangat tidak membantu seharusnya dipermudah seperti penggunaan sidik jari,negatif
Pengguna Google,5,04/28/2026 14:18,4.16.1,puas sekali,positif
Pengguna Google,5,04/28/2026 14:17,4.16.1,good,negatif
Pengguna Google,1,04/28/2026 14:13,4.16.1,ribet bgt mau masuk mesti autodebit udh masukin rekening minta otp nomornya ga masuk nomor aktif pulsa ada tapi ga masuk masuk ribetttttt,negatif
Pengguna Google,1,04/28/2026 14:13,4.16.1,tolong jangan bikin emosi kalo bikin apk tuh pakek niat jangan banyak masalah nya gw foto udah berhasil kali ngulang mulu,negatif
Pengguna Google,5,04/28/2026 14:13,4.16.1,mantappp,positif
Pengguna Google,5,04/28/2026 14:12,4.16.1,setelah diupdate malah nggak bisa login udh ganti pass pun ttap nggak bisa,negatif
Pengguna Google,5,04/28/2026 14:10,4.16.1,semoga semakin membaik pelayanannya,positif
Pengguna Google,5,04/28/2026 14:10,4.16.1,bagus,positif
Pengguna Google,5,04/28/2026 14:06,4.16.1,sangat membantu dalam kesehatan,negatif
Pengguna Google,5,04/28/2026 14:05,4.16.1,sangat bagus bermanfaat bagi warga,positif
Pengguna Google,1,04/28/2026 14:04,4.16.1,pas mau masukin no hp knp gabisa ya eror kah,negatif
Pengguna Google,5,04/28/2026 13:48,4.16.1,puas sekali,positif
Pengguna Google,1,04/28/2026 13:35,4.16.1,karna susah poto bpjs ny,negatif
Pengguna Google,1,04/28/2026 13:29,4.16.1,aplikasi daftar online tapi masi wajib daftar offline trus kegunaan daftar online apa benar benar sistem dan aturan tidak berguna sistem ngabisi anggaran negara saja,negatif
Pengguna Google,1,04/28/2026 13:25,4.16.1,susah masuk sering logout sendiri ketika mau masuk lg sampe skrg sdh hari gak bs,negatif
Pengguna Google,1,04/28/2026 13:18,4.16.1,aplikasi gajelas mau daftar aja di persulit kode otp gak muncul padahal semuanya aman ga ada masalah aplikasi lelet tolong di perbaiki sejauh ini aplikasi yg paling jelek cuman mobile jkn udah banyak banget yg protes tapi gak di perbaiki bagaimana ini tolong ya di benerin aplikasi jelek lemot butut ini,negatif
Pengguna Google,5,04/28/2026 13:17,4.16.1,beres,negatif
Pengguna Google,5,04/28/2026 12:56,4.16.1,aplikasinya sangat mudah digunakan dan sangat membantu,negatif
Pengguna Google,5,04/28/2026 12:55,4.16.1,respon cepat,positif
Pengguna Google,5,04/28/2026 12:51,4.16.1,semoga kedepannya lebih baik dan terus baik,positif
Pengguna Google,5,04/28/2026 12:39,4.16.1,ngebantu banget dengan aplikasi ini,negatif
Pengguna Google,1,04/28/2026 12:30,4.16.1,jelek ni aplikasi banyak bug nya,negatif
Pengguna Google,5,04/28/2026 12:28,4.16.1,bagus,positif
Pengguna Google,5,04/28/2026 12:25,4.16.1,bagus lebih memudahkan,positif
Pengguna Google,5,04/28/2026 12:20,4.16.1,mantap sangat membantu lebih di tingkatan lagi,positif
Pengguna Google,5,04/28/2026 12:20,4.16.1,mudah dan membantu tanpa harus ke kntor bpjs,negatif
Pengguna Google,1,04/28/2026 12:10,4.16.1,baru daftar masukan nomer hp aja kagak bisa di coba bolak balik kagak bisa ribet amat sih mbok ya yg mudahin masyarakat kalau bikin pelayanan publik,positif
Pengguna Google,5,04/28/2026 12:05,4.16.1,mantap,positif
Pengguna Google,2,04/28/2026 12:05,4.16.1,kode verifikasi lama,negatif
Pengguna Google,5,04/28/2026 12:03,4.16.1,mantab,negatif
Pengguna Google,5,04/28/2026 11:17,4.16.1,good,negatif
Pengguna Google,5,04/28/2026 11:13,4.16.1,dangat bagus layanan kesehatan mempermudah untuk perubahan alamat,negatif
Pengguna Google,5,04/28/2026 11:13,4.16.1,sangat membantu tnpa harus ke lokasi faskes,negatif
Pengguna Google,5,04/28/2026 11:10,4.16.1,ok,negatif
Pengguna Google,5,04/28/2026 11:07,4.16.1,mantap dan mudah di mengerti,positif
Pengguna Google,1,04/28/2026 11:04,4.16.1,orang tua lagi sakit daftar begini suruh rekam layar pas udah rekam layar suruh geleng geleng kepala suruh kedipkan mata suruh senyum coba tolong dong di benahi lagi,negatif
Pengguna Google,4,04/28/2026 10:51,4.16.1,aplikasi nya lumayan bagus,positif
Pengguna Google,5,04/28/2026 10:40,4.16.1,sangatlah membantu bagi warga indonesia,negatif
Pengguna Google,1,04/28/2026 10:30,4.16.1,verifikasi otp tidak bisa sudah dicoba berkali hasil tetap sama sangat mengecewakan,negatif
Pengguna Google,5,04/28/2026 10:28,4.16.1,bagus,positif
Pengguna Google,5,04/28/2026 10:28,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 10:26,4.16.1,sangat bgus,negatif
Pengguna Google,5,04/28/2026 10:26,4.16.1,sangat membantu semoga seterusnya berjalan dengan lancar terimakasih,positif
Pengguna Google,5,04/28/2026 10:25,4.16.1,akses mudah memudahkan pelayanan,negatif
Pengguna Google,5,04/28/2026 10:13,4.16.1,sangat baguss,positif
Pengguna Google,1,04/28/2026 10:13,4.16.1,force close programernya gak kompeten,negatif
Pengguna Google,1,04/28/2026 9:56,4.16.1,kode otp udah hari saya coba tetep ga dikirim,negatif
Pengguna Google,1,04/28/2026 9:55,4.16.1,aplikasi sampah,negatif
Pengguna Google,5,04/28/2026 9:51,4.16.1,oke merubah faskes sangat cepat,positif
Pengguna Google,5,04/28/2026 9:47,4.16.1,alhamdulillah lancar,positif
Pengguna Google,1,04/28/2026 9:46,4.16.1,tolong benerin aplikasinya sering terjadi bug ketika login tiba tiba hp saya gk bisa digerakin,negatif
Pengguna Google,1,04/28/2026 9:32,4.16.1,selasa april mobile jkn tidak bisa untuk log in saya mau ambil antrian online untuk periksa ke dokter tp tidak bisa untuk log in,negatif
Pengguna Google,1,04/28/2026 9:30,4.16.0,hadeh mau daftar aja susah bgt,negatif
Pengguna Google,5,04/28/2026 9:29,4.16.1,sangat bermanfaat berguna,negatif
Pengguna Google,3,04/28/2026 9:27,4.16.1,aplikasi bagus lebih baik login gak usah pake capsca biar lebih gampang saya login ternyata harus nunggu beberapa menit baru bisa masuk lagi,positif
Pengguna Google,5,04/28/2026 8:56,4.14.0,semakin sukses bpjs kesehatan,positif
Pengguna Google,5,04/28/2026 8:41,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/28/2026 8:34,4.16.1,gabisa verifikasi ga dapat kode otp gatau ini aplikasinya siatemnya gimna,negatif
Pengguna Google,1,04/28/2026 8:29,4.16.1,mau daftar aja ribet,negatif
Pengguna Google,1,04/28/2026 8:25,4.16.1,sangat mengecewakan tidak bisa daftar padahal nomor telfonnya sudah benar dan jaringan internet juga bagus,negatif
Pengguna Google,1,04/28/2026 8:06,4.16.1,tgl april kenapa ya tidak bisa ambil antrian periksa di nakes dokter umum tolong perbaiki,positif
Pengguna Google,5,04/28/2026 8:05,4.16.1,pelayanan cepat dan memuaskan,positif
Pengguna Google,5,04/28/2026 7:43,4.16.1,tapi kok ribet ya kaloau masuk,negatif
Pengguna Google,1,04/28/2026 7:41,4.16.1,kirim ulang kode verifikasi nya lamaaa,negatif
Pengguna Google,1,04/28/2026 7:38,4.16.1,dipersulit nunggu kode ga masuk gagal terus,negatif
Pengguna Google,1,04/28/2026 7:32,4.16.1,gunanya apa si aplikasi ini bukanya untuk mepermudah malah bikin stres aja,negatif
Pengguna Google,1,04/28/2026 7:27,4.16.1,apk aneh mau daftar udah hari belum dapat diproses terus,negatif
Pengguna Google,5,04/28/2026 7:12,4.15.0,sangat membantu sekali dalam berobat dan dalam pengantrian berobat terimakasih banyak untuk admin dan crew nya,negatif
Pengguna Google,5,04/28/2026 7:05,4.16.1,ok,negatif
Pengguna Google,1,04/28/2026 6:45,4.16.1,sangat mengecewakan untuk mengirim kode otp saja selalu gagal dan kodenya tidak pernah masuk bahkan setelah meminta kirim ulang kodenya tetap saja tidak masuk tolong kedepannya silahkan diperbaiki dengan sebenar benarnya,negatif
Pengguna Google,5,04/28/2026 6:41,4.16.1,sangat membantu,negatif
Pengguna Google,1,04/28/2026 6:33,4.16.1,aplikasi buat warga kecil tuh bener ya di persulit wkwk contoh saya mau daftar aja sulitnya minta ampun perkara otp ini otp terbang nya kemana ya btw pdhal gmail bisa kocak bngt yaampun,negatif
Pengguna Google,5,04/28/2026 6:33,4.16.1,mantaps,positif
Pengguna Google,1,04/28/2026 6:25,4.16.1,minta otp gak bisa bisa di coba berhari hari mempersulit orang lain aja l,negatif
Pengguna Google,5,04/28/2026 6:06,4.16.1,good services,negatif
Pengguna Google,1,04/28/2026 6:03,4.16.1,aplikasi gajelas bikin ribet bukanya mempermudah malah nyusahin,negatif
Pengguna Google,4,04/28/2026 5:54,4.16.1,akunnya ke log out sendiri dan log in sidik jari tidak bisa digunakan apakah sedang gangguan soalny sudah berjalan mingguan,negatif
Pengguna Google,1,04/28/2026 5:42,4.16.1,nungguin otp sampe taun monyet ga keluar,negatif
Pengguna Google,5,04/28/2026 5:33,4.16.1,fast respon,negatif
Pengguna Google,5,04/28/2026 5:33,4.14.0,sgt memudahkan,negatif
Pengguna Google,1,04/28/2026 5:32,4.16.1,niat gak bikin aplikasi nyusahin orang poto muka susah gagalterus kode otp ga dikirim kirim konoha,negatif
Pengguna Google,1,04/28/2026 5:32,4.16.1,aplikasi tolol daftar aja susah,negatif
Pengguna Google,5,04/28/2026 5:24,4.16.1,oke,positif
Pengguna Google,2,04/28/2026 5:24,4.16.1,buruk bgt aplikasinya,negatif
Pengguna Google,5,04/28/2026 5:14,4.16.1,berguna dengan sangat baik,positif
Pengguna Google,5,04/28/2026 5:10,4.16.1,pelayanan baik,positif
Pengguna Google,5,04/28/2026 5:10,4.16.1,sangat membanu dan bermanfaat,negatif
Pengguna Google,5,04/28/2026 5:08,4.16.1,bagus mantab,positif
Pengguna Google,1,04/28/2026 5:04,4.16.1,bisa kode otp gak masuk padahal udah nunggu lama kecewa sama apk nya,negatif
Pengguna Google,5,04/28/2026 5:00,4.16.1,mantap,positif
Pengguna Google,5,04/28/2026 4:56,4.16.1,mantap,positif
Pengguna Google,1,04/28/2026 4:48,4.16.1,aplikasi cacat tapi di rilis mau pendaftaran saja repot sekali scan foto ga berhasil terus setelah berhasil otp tfk di kirim kan cacat asli merepotkan pendaftaran pasien,negatif
Pengguna Google,1,04/28/2026 4:44,4.16.1,aplikasi ga optimal otp aja ga dikirim endingnya harus manual dateng ke kantornya langsung mempermudah apa cuma php,negatif
Pengguna Google,1,04/28/2026 4:41,4.16.1,apk jelek gabisa dipakai verifikasi muka ga bener gabisa dipakai kirim kode sms otp ga masuk udah nyoba berkali ttp gabisa tulung lah dibenekke banyak pengguna lain yg keluahannya sm tp apknya ttp jelek,negatif
Pengguna Google,5,04/28/2026 4:36,4.16.1,user friendly,negatif
Pengguna Google,5,04/28/2026 4:28,4.16.1,sangat memuaskan,positif
Pengguna Google,5,04/28/2026 4:06,4.16.1,mntap,negatif
Pengguna Google,5,04/28/2026 4:03,4.16.1,mantap,positif
Pengguna Google,1,04/28/2026 4:03,4.16.1,kode otp tidak masuk padahal udah nyoba berkali kali tolong bisa diperbaiki lagi sistemnya,positif
Pengguna Google,1,04/28/2026 4:02,4.16.1,aneh minta kode otp ga biaa pas mau minta kode verifikasi ulang lama banget keren apknya,negatif
Pengguna Google,5,04/28/2026 4:02,4.16.1,apk ini sangat membantu dlm keadaan urgent sekalipun terimkasih,negatif
Pengguna Google,1,04/28/2026 3:54,4.16.1,kalau tidak belibet bukanlah indonesia mau daftar aja otp gak ada masuk ke pesan percuma buang duit doang bikin aplikasi gak ada guna,negatif
Pengguna Google,5,04/28/2026 3:45,4.16.0,baik,positif
Pengguna Google,1,04/28/2026 3:37,4.16.1,untuk register bisa tolong dipermudah kan sudah pakai nik email nomor hp untuk verifikasi kan bisa pakai email nomor hp kalau misalnya nomor hp nga ke kirim otpnya tolong di informasikan kalau harus pakai pulsa dan terlebih lagi banyak aplikasi yang menggunakan verifikasi otp itu nga pakai pulsa juga bisa masyarakat umum kurang tau adanya potongan pulsa terkait otp yang asing di telinga mereka,negatif
Pengguna Google,3,04/28/2026 3:34,4.16.1,sumpah app buat naik tensi minimal upgrade jujur muak,negatif
Pengguna Google,5,04/28/2026 3:27,4.14.0,baik,positif
Pengguna Google,3,04/28/2026 3:26,4.16.1,oiii biji sms lewat no hp coba fix dlu gamasuk ini mana tukang codingnya biji,negatif
Pengguna Google,1,04/28/2026 3:17,4.16.1,aplikasi bikin ribet mau berobat aja harus pakai ini aplikasi sedangkan aplikasinya sering eror gagal login terus gak jelas ni aplikasi,negatif
Pengguna Google,5,04/28/2026 3:16,4.16.1,mantap parah,negatif
Pengguna Google,1,04/28/2026 3:15,4.16.1,tolong diperbaiki orang kena penyakitt disuruh daftar online wkwkwk kocak perbaiki sistemnya gajelas lu mau bikin orang mati kah lewat mjkn ini,positif
Pengguna Google,1,04/28/2026 3:10,4.16.1,no hp buat vefikasi tidak muncul,negatif
Pengguna Google,5,04/28/2026 3:08,4.16.1,terima kasih,negatif
Pengguna Google,5,04/28/2026 2:58,4.16.1,sangat bermanfaat,negatif
Pengguna Google,5,04/28/2026 2:54,4.16.1,sangat membantu keluarga saya,negatif
Pengguna Google,5,04/28/2026 2:42,4.16.1,pindah faskes di aplikasi nya justru gampang ya gk nyampe menit loh tinggal nunggu tgl aja udah lgsg aktif perpindahan faskes nya bpjs kesehatan mantapp,positif
Pengguna Google,5,04/28/2026 2:41,4.16.1,lancar,positif
